Phrase,Entity
Diner,B-cuisine
kind,O
of,O
food,O
will,O
be,O
good,O
,
what,O
is,O
the,O
address,O
?,O
,
Yes,O
that,O
is,O
good,O
and,O
I,O
want,O
a,O
reservation,O
at,O
a,O
restaurant,O
,
I,O
want,O
it,O
at,O
5:45,O
in,O
the,O
evening,O
,
yes,O
that,O
is,O
good,O
,
No,O
that,O
is,O
all,O
,
I,O
would,O
like,O
to,O
go,O
to,O
a,O
restaurant,O
.,O
,
I,O
want,O
some,O
Indian,O
food,O
",",O
preferable,O
curry,B-cuisine
.,O
Is,O
there,O
any,O
place,O
in,O
Newark,B-city
.,O
,
That,O
would,O
be,O
fine,O
.,O
I,O
would,O
like,O
you,O
a,O
reservation,O
.,O
,
I,O
prefer,O
7:30,O
in,O
the,O
evening,O
.,O
,
That,O
sounds,O
like,O
a,O
good,O
plan,O
.,O
,
Great,O
.,O
You,O
have,O
been,O
helpful,O
.,O
I,O
do,O
not,O
need,O
anything,O
else,O
.,O
,
I'm,O
looking,O
for,O
somewhere,O
to,O
eat,O
.,O
,
Somewhere,O
to,O
eat,O
in,O
San,O
Bruno,O
.,O
Some,O
Latin,O
American,B-cuisine
food,O
is,O
what,O
I'm,O
looking,O
for,O
.,O
,
Any,O
other,O
suggestions,O
?,O
Specifically,O
places,O
that,O
serve,O
alcohol,O
.,O
,
That's,O
good,O
.,O
,
Yes,O
I,O
would,O
.,O
Next,O
Friday,O
for,O
six,O
people,O
.,O
,
I,O
want,O
it,O
on,O
the,O
9th,O
at,O
5:30,O
in,O
the,O
evening,O
.,O
,
Change,O
the,O
time,O
to,O
6:30,O
in,O
the,O
evening,O
.,O
,
Yes,O
that's,O
right,O
.,O
Is,O
the,O
restaurant,O
low,O
priced,O
with,O
live,O
music,O
?,O
,
I,O
want,O
to,O
make,O
a,O
reservation,O
for,O
2,B-party_size
people,O
.,O
,
Yes,O
that's,O
good,O
.,O
,
Thank,O
you,O
",",O
that's,O
all,O
I,O
need,O
.,O
,
I,O
am,O
looking,O
for,O
a,O
not,O
very,O
costly,O
place,O
to,O
get,O
a,O
bite,O
to,O
eat,O
and,O
an,O
alcoholic,O
drink,O
.,O
,
Thai,B-cuisine
food,O
would,O
be,O
great,O
.,O
,
I,O
want,O
Oriental,B-cuisine
food,O
in,O
Berkeley,B-city
.,O
,
I,O
would,O
like,O
a,O
reservation,O
for,O
1,B-party_size
.,O
,
I,O
want,O
a,O
reservation,O
on,O
the,O
13th,O
at,O
12:30,B-time
.,O
,
Yes,O
that,O
is,O
correct,O
.,O
,
Will,O
there,O
be,O
live,O
music,O
?,O
,
What's,O
the,O
number,O
and,O
address,O
?,O
,
Thanks,O
!,O
I,O
appreciate,O
at,O
it,O
!,O
,
No,O
thanks,O
",",O
I'm,O
good,O
.,O
,
Hey,O
",",O
can,O
you,O
help,O
me,O
find,O
a,O
place,O
to,O
eat,O
?,O
,
I,O
want,O
to,O
eat,O
in,O
SF,B-city
.,O
,
I'm,O
feeling,O
some,O
Szcheuan,B-cuisine
.,O
,
Sounds,O
good,O
.,O
What's,O
their,O
number,O
and,O
address,O
?,O
,
That's,O
great,O
",",O
thanks,O
.,O
,
Yes,O
",",O
please,O
.,O
On,O
the,O
1st,O
of,O
this,O
month,O
.,O
,
For,O
around,O
11:45,B-time
.,O
,
Yes,O
that's,O
good,O
.,O
Are,O
they,O
expensive,B-price_range
?,O
Is,O
there,O
live,O
music,O
?,O
,
Yes,O
",",O
that's,O
good,O
.,O
,
Thanks,O
a,O
lot,O
.,O
That's,O
everything,O
.,O
,
I,O
need,O
somewhere,O
to,O
get,O
a,O
bite,O
to,O
eat,O
",",O
can,O
you,O
hook,O
me,O
up,O
?,O
,
I,O
want,O
some,O
ramen,B-cuisine
",",O
I'm,O
really,O
craving,O
it,O
.,O
Can,O
you,O
find,O
me,O
an,O
afforadable,O
place,O
in,O
Morgan,O
Hill,O
?,O
,
Nah,O
",",O
I'd,O
rather,O
somewhere,O
else,O
.,O
Do,O
you,O
have,O
another,O
one,O
?,O
,
Yeah,O
",",O
that'll,O
be,O
good,O
for,O
me,O
.,O
,
Yes,O
",",O
please,O
book,O
a,O
table,O
for,O
two,O
.,O
,
I'd,O
like,O
the,O
table,O
for,O
afternoon,O
12:30,B-time
thanks,O
.,O
,
No,O
actually,O
",",O
I,O
want,O
it,O
for,O
three,O
people,O
on,O
the,O
12th,O
instead,O
.,O
,
Yeah,O
that's,O
perfect,O
.,O
Do,O
they,O
serve,O
alcohol,O
?,O
Do,O
they,O
have,O
live,O
music,O
?,O
,
Thanks,O
a,O
lot,O
.,O
,
No,O
thanks,O
",",O
that's,O
all,O
.,O
,
i,O
want,O
to,O
eat,O
at,O
a,O
place,O
in,O
mountain,O
view,O
preferably,O
one,O
that,O
serves,O
alcohol,O
.,O
,
something,O
cafe,B-cuisine
like,O
",",O
i,O
want,O
some,O
reasonably,O
priced,O
food,O
.,O
,
yes,O
that,O
works,O
",",O
place,O
reservation,O
next,O
wednesday,O
,
1,B-party_size
pm,O
,
no,O
make,O
it,O
19:00,B-time
on,O
march,O
9th,O
,
yes,O
that,O
works,O
for,O
me,O
.,O
is,O
there,O
live,O
music,O
?,O
what,O
is,O
their,O
number,O
?,O
,
thank,O
you,O
",",O
that,O
will,O
be,O
it,O
.,O
,
I'm,O
looking,O
for,O
a,O
restaurant,O
to,O
go,O
to,O
.,O
I'd,O
prefer,O
a,O
place,O
that,O
specializes,O
in,O
fish,B-cuisine
.,O
,
The,O
location,O
is,O
Fremont,B-city
",",O
please,O
.,O
,
What,O
is,O
their,O
address,O
and,O
contact,O
number,O
?,O
,
That,O
sounds,O
good,O
.,O
I,O
need,O
a,O
reservation,O
made,O
there,O
for,O
one,O
person,O
.,O
,
12:30,B-time
would,O
be,O
good,O
",",O
please,O
.,O
,
No,O
.,O
Actually,O
I,O
need,O
it,O
for,O
three,O
people,O
on,O
the,O
14th,O
of,O
March,O
.,O
,
No,O
.,O
Can,O
you,O
change,O
it,O
to,O
1,B-party_size
pm,O
on,O
the,O
9th,O
?,O
,
Yes,O
.,O
Can,O
you,O
tell,O
me,O
if,O
the,O
restaurant,O
is,O
costly,O
and,O
do,O
they,O
offer,O
live,O
music,O
?,O
,
Thank,O
you,O
very,O
much,O
.,O
,
No,O
",",O
I'm,O
all,O
set,O
.,O
Thank,O
you,O
.,O
,
I,O
would,O
like,O
to,O
find,O
somewhere,O
to,O
eat,O
",",O
preferably,O
Asian,B-cuisine
food,O
.,O
,
Please,O
search,O
in,O
San,O
Mateo,O
",",O
price,O
is,O
not,O
an,O
issue,O
.,O
,
Do,O
they,O
have,O
a,O
liquor,O
license,O
and,O
also,O
do,O
they,O
have,O
any,O
live,O
music,O
?,O
,
That,O
sounds,O
perfect,O
for,O
me,O
.,O
,
I,O
would,O
like,O
a,O
reservation,O
made,O
for,O
1:30,O
pm,O
.,O
for,O
1,B-party_size
person,O
please,O
.,O
,
Yes,O
that,O
is,O
correct,O
",",O
do,O
you,O
have,O
their,O
phone,O
number,O
?,O
,
Thank,O
you,O
.,O
,
No,O
",",O
that,O
is,O
all,O
",",O
thank,O
you,O
.,O
,
I,O
would,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
.,O
,
I,O
want,O
to,O
find,O
one,O
in,O
South,O
San,O
Francisco,O
.,O
,
Sushi,B-cuisine
would,O
be,O
perfect,O
.,O
,
Can,O
you,O
find,O
another,O
restaurant,O
?,O
I,O
am,O
looking,O
for,O
some,O
thing,O
with,O
afforadable,O
prices,O
in,O
San,O
Mateo,O
.,O
,
Do,O
you,O
have,O
any,O
other,O
sugggestions,O
?,O
,
Yes,O
",",O
that,O
restaurant,O
works,O
for,O
me,O
.,O
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
for,O
2,B-party_size
people,O
.,O
,
Place,O
a,O
reservation,O
for,O
12:15,B-time
.,O
,
No,O
it,O
is,O
for,O
1,B-party_size
person,O
at,O
10:45,B-time
.,O
,
Yes,O
",",O
that,O
sounds,O
good,O
.,O
,
No,O
.,O
That,O
was,O
all,O
I,O
needed,O
.,O
,
I,O
am,O
in,O
SFO,B-city
for,O
business,O
and,O
looking,O
for,O
a,O
place,O
to,O
eat,O
.,O
,
Are,O
there,O
any,O
Pakistani,B-cuisine
places,O
?,O
,
Sounds,O
good,O
",",O
what,O
is,O
their,O
address,O
and,O
do,O
they,O
have,O
live,O
music,O
?,O
,
ok,O
",",O
I,O
guess,O
that,O
would,O
work,O
for,O
me,O
.,O
I'd,O
like,O
to,O
make,O
a,O
reservation,O
",",O
please,O
.,O
,
March,O
14th,O
at,O
17:30,B-time
",",O
please,O
.,O
,
Please,O
make,O
the,O
reservation,O
for,O
three,O
people,O
.,O
,
Thank,O
you,O
",",O
that's,O
perfect,O
.,O
Do,O
they,O
serve,O
liquor,O
?,O
,
What,O
is,O
their,O
phone,O
number,O
?,O
,
Thank,O
you,O
very,O
much,O
for,O
the,O
help,O
.,O
That,O
is,O
all,O
I,O
need,O
.,O
,
I,O
need,O
somewhere,O
to,O
take,O
a,O
friend,O
out,O
for,O
dinner,O
.,O
I,O
would,O
prefer,O
if,O
it,O
was,O
To-go,B-cuisine
,
I'd,O
like,O
it,O
to,O
be,O
in,O
San,O
Jose,O
,
Is,O
there,O
anywhere,O
else,O
?,O
I,O
will,O
be,O
drinking,O
so,O
I'd,O
prefer,O
a,O
place,O
that,O
serves,O
alcohol,O
,
Does,O
the,O
restaurant,O
have,O
live,O
music,O
?,O
,
That's,O
perfect,O
!,O
I,O
need,O
to,O
book,O
a,O
reservation,O
for,O
5,B-party_size
people,O
on,O
the,O
7th,O
of,O
March,O
.,O
,
Book,O
it,O
for,O
four,O
people,O
at,O
6,B-party_size
pm,O
,
No,O
",",O
I,O
actually,O
want,O
it,O
on,O
the,O
12th,O
of,O
this,O
month,O
at,O
twelve,O
pm,O
.,O
,
Yes,O
that's,O
great,O
,
Thanks,O
so,O
much,O
!,O
,
No,O
that's,O
everything,O
",",O
thank,O
you,O
.,O
,
I,O
want,O
to,O
go,O
out,O
to,O
eat,O
",",O
looking,O
for,O
Parisian,B-cuisine
food,O
.,O
,
In,O
San,O
Francisco,O
.,O
,
Yes,O
",",O
that,O
would,O
work,O
.,O
Can,O
you,O
go,O
ahead,O
and,O
make,O
a,O
reservation,O
?,O
,
How,O
about,O
quarter,O
past,O
11,O
in,O
the,O
morning,O
.,O
,
Yes,O
",",O
that's,O
it,O
.,O
,
Try,O
booking,O
again,O
",",O
but,O
at,O
evening,O
6,B-party_size
.,O
,
Yes,O
",",O
that's,O
it,O
.,O
Do,O
they,O
serve,O
alcohol,O
?,O
,
Thanks,O
for,O
the,O
help,O
.,O
,
Nope,O
",",O
that's,O
all,O
thanks,O
.,O
,
Hi,O
.,O
I'd,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
.,O
,
I'd,O
like,O
the,O
restaurant,O
to,O
be,O
in,O
Pleasanton,B-city
.,O
I'm,O
in,O
the,O
mood,O
for,O
some,O
Taiwanese,B-cuisine
food,O
.,O
,
That's,O
pretty,O
expensive,B-price_range
.,O
I'm,O
looking,O
for,O
a,O
restaurant,O
that's,O
not,O
very,O
costly,O
.,O
,
I,O
went,O
there,O
once,O
and,O
it,O
sucked,O
.,O
Is,O
there,O
anything,O
else,O
?,O
,
Do,O
they,O
serve,O
liquor,O
?,O
,
What's,O
their,O
address,O
?,O
,
All,O
right,O
",",O
I'm,O
willing,O
to,O
try,O
them,O
.,O
,
Yes,O
",",O
please,O
.,O
,
12,O
in,O
the,O
afternoon,O
.,O
,
No,O
",",O
it's,O
for,O
one,O
person,O
on,O
the,O
6th,O
.,O
,
Oh,O
",",O
darn,O
.,O
My,O
friends,O
want,O
dinner,O
with,O
me,O
.,O
Can,O
we,O
make,O
it,O
three,O
people,O
at,O
5:15,O
pm,O
?,O
,
Yes,O
",",O
great,O
!,O
What's,O
their,O
phone,O
number,O
?,O
Also,O
",",O
do,O
they,O
play,O
live,O
music,O
?,O
,
Wow,O
",",O
what,O
a,O
waste,O
.,O
No,O
",",O
that'll,O
be,O
all,O
.,O
,
Can,O
you,O
find,O
me,O
a,O
place,O
to,O
eat,O
?,O
,
I'd,O
love,O
some,O
Izakaya,B-cuisine
type,O
food,O
.,O
,
I'd,O
like,O
something,O
in,O
a,O
moderate,B-price_range
price,O
range,O
.,O
How,O
about,O
Gastrobar,B-cuisine
type,O
food,O
",",O
in,O
St,O
.,O
Helena,O
.,O
,
Do,O
you,O
have,O
an,O
address,O
for,O
the,O
restaurant,O
?,O
,
That,O
would,O
work,O
for,O
me,O
.,O
,
Yes,O
",",O
make,O
the,O
reservation,O
.,O
,
Half,O
past,O
12,O
in,O
the,O
afternoon,O
would,O
be,O
good,O
.,O
,
No,O
",",O
make,O
it,O
for,O
4,B-party_size
people,O
",",O
at,O
17:00,B-time
.,O
,
No,O
.,O
I,O
want,O
the,O
reservation,O
on,O
the,O
12th,O
of,O
March,O
",",O
for,O
6,B-party_size
people,O
.,O
,
Yes,O
.,O
That,O
is,O
what,O
I,O
want,O
.,O
,
No,O
.,O
Thank,O
you,O
.,O
,
I'll,O
be,O
out,O
of,O
town,O
for,O
a,O
business,O
conference,O
and,O
am,O
looking,O
for,O
a,O
place,O
to,O
eat,O
while,O
I'm,O
there,O
.,O
,
I'd,O
like,O
to,O
find,O
a,O
Burger,B-cuisine
in,O
San,O
Francisco,O
.,O
,
Do,O
they,O
serve,O
liquor,O
?,O
What's,O
the,O
address,O
?,O
,
That,O
works,O
.,O
,
Yes,O
",",O
make,O
it,O
for,O
Tuesday,O
next,O
week,O
at,O
evening,O
5,B-party_size
.,O
,
That,O
works,O
.,O
,
Thanks,O
",",O
that's,O
all,O
I,O
needed,O
.,O
,
Can,O
you,O
find,O
me,O
somewhere,O
to,O
eat,O
in,O
Dublin,B-city
?,O
,
Chinese,B-cuisine
food,O
and,O
not,O
very,O
costly,O
",",O
please,O
.,O
,
Where,O
is,O
it,O
located,O
?,O
,
Do,O
bands,O
play,O
there,O
?,O
,
That,O
sounds,O
good,O
.,O
,
Yes,O
",",O
on,O
the,O
7th,O
for,O
four,O
people,O
.,O
,
Please,O
reserve,O
the,O
table,O
for,O
14:00,B-time
.,O
,
Yes,O
",",O
that,O
is,O
perfect,O
.,O
,
Can,O
you,O
make,O
a,O
restaurant,O
reservation,O
for,O
2,B-party_size
people,O
?,O
,
Yes,O
.,O
What,O
is,O
the,O
phone,O
number,O
?,O
Can,O
I,O
buy,O
alcohol,O
there,O
?,O
,
Can,O
you,O
make,O
a,O
reservation,O
at,O
a,O
restaurant,O
for,O
March,O
9th,O
?,O
,
Can,O
you,O
change,O
it,O
to,O
afternoon,O
1:45,O
?,O
,
Yes,O
that,O
isperfect,O
.,O
,
Thank,O
you,O
",",O
I'm,O
done,O
.,O
,
I,O
am,O
planning,O
to,O
eat,O
in,O
some,O
nice,O
place,O
outside,O
",",O
can,O
you,O
help,O
me,O
to,O
search,O
for,O
one,O
place,O
that,O
suits,O
me,O
?,O
,
Ya,O
",",O
I,O
prefer,O
Asian,B-cuisine
food,O
which,O
I,O
am,O
always,O
dreaming,O
to,O
eat,O
and,O
please,O
search,O
for,O
me,O
in,O
Pleasant,O
Hill,O
.,O
,
Let,O
me,O
know,O
the,O
phone,O
number,O
and,O
address,O
of,O
that,O
restaurant,O
",",O
so,O
that,O
I,O
can,O
confirm,O
.,O
,
Yes,O
",",O
that,O
is,O
fine,O
",",O
please,O
make,O
me,O
a,O
reservation,O
on,O
Tuesday,O
next,O
week,O
.,O
,
18:45,B-time
will,O
be,O
fine,O
.,O
,
yes,O
",",O
confirmed,O
.,O
Please,O
check,O
whether,O
they,O
offer,O
any,O
live,O
music,O
and,O
also,O
get,O
the,O
price,O
details,O
.,O
,
No,O
",",O
not,O
necessary,O
.,O
thanks,O
.,O
That's,O
all,O
.,O
,
I,O
need,O
a,O
restaurant,O
reservation,O
.,O
,
It,O
has,O
to,O
be,O
in,O
San,O
Fran,O
.,O
,
It'll,O
be,O
afternoon,O
12,O
.,O
,
I'd,O
like,O
Palmer's,B-restaurant_name
.,O
,
Perfect,O
.,O
What's,O
their,O
cuisine,O
type,O
and,O
number,O
?,O
,
Thanks,O
",",O
a,O
lot,O
.,O
That'll,O
do,O
it,O
",",O
for,O
now,O
.,O
,
On,O
March,O
2nd,O
we,O
are,O
going,O
to,O
celebrate,O
my,O
wedding,O
anniversary,O
.,O
So,O
please,O
check,O
for,O
a,O
reservation,O
at,O
a,O
restaurant,O
.,O
,
Yes,O
",",O
I,O
prefer,O
jannah,B-restaurant_name
restaurant,O
at,O
4:30,O
pm,O
,
It,O
must,O
be,O
in,O
SFO,B-city
,
Sorry,O
",",O
Please,O
change,O
it,O
the,O
8th,O
at,O
11:30,B-time
,
Great,O
",",O
thank,O
you,O
,
Thank,O
you,O
very,O
much,O
.,O
,
id,O
like,O
to,O
make,O
a,O
reservation,O
for,O
friday,O
next,O
week,O
.,O
,
yes,O
",",O
its,O
called,O
marnee,B-restaurant_name
in,O
San,O
Francisco,O
.,O
,
id,O
like,O
it,O
for,O
19:00,B-time
.,O
,
yes,O
thats,O
right,O
",",O
do,O
they,O
have,O
live,O
music,O
?,O
how,O
expensive,O
it,O
the,O
menu,O
?,O
,
thank,O
you,O
that's,O
all,O
for,O
now,O
.,O
,
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
at,O
the,O
restaurant,O
Eric's,B-restaurant_name
.,O
,
It's,O
in,O
the,O
SF,B-city
area,O
.,O
,
I,O
was,O
thinking,O
17:45,B-time
",",O
for,O
two,O
guests,O
.,O
,
Yes,O
that,O
is,O
perfect,O
.,O
,
Absolutely,O
",",O
thank,O
you,O
.,O
,
Thank,O
you,O
very,O
much,O
for,O
your,O
efforts,O
.,O
,
No,O
",",O
that,O
will,O
be,O
all,O
.,O
Thank,O
you,O
very,O
much,O
.,O
,
I,O
want,O
to,O
make,O
a,O
reservation,O
at,O
a,O
restaurant,O
.,O
,
I,O
want,O
a,O
reservation,O
at,O
Mcdonald's,B-restaurant_name
at,O
4:45,O
pm,O
.,O
,
I,O
want,O
it,O
in,O
SF,B-city
.,O
,
Yes,O
",",O
that's,O
works,O
for,O
me,O
.,O
,
Thanks,O
you,O
very,O
much,O
much,O
.,O
That's,O
all,O
I,O
need,O
.,O
,
Hey,O
!,O
I,O
would,O
like,O
to,O
have,O
dining,O
today,B-date
in,O
the,O
restaurant,O
Clementine's,B-restaurant_name
.,O
Please,O
can,O
you,O
reserve,O
me,O
a,O
table,O
?,O
,
Please,O
can,O
you,O
make,O
it,O
in,O
San,O
Ramon,O
.,O
,
I,O
would,O
be,O
available,O
at,O
16:45,B-time
.,O
,
Nope,O
",",O
Please,O
can,O
you,O
reserve,O
at,O
Sunnyvale,B-city
.,O
,
Yup,O
!,O
perfect,O
!,O
,
Please,O
can,O
you,O
try,O
the,O
booking,O
again,O
for,O
1:15,O
in,O
the,O
afternoon,O
.,O
,
Yup,O
!,O
that,O
would,O
work,O
.,O
,
Nope,O
",",O
thanks,O
much,O
.,O
,
I'm,O
taking,O
a,O
client,O
out,O
to,O
dinner,O
and,O
I,O
want,O
to,O
make,O
a,O
dinner,O
reservation,O
.,O
,
I,O
want,O
a,O
reservation,O
for,O
Hisui,B-restaurant_name
in,O
Vacaville,B-city
at,O
",",O
say,O
",",O
quarter,O
to,O
8,O
in,O
the,O
evening,O
.,O
,
Yes,O
",",O
that's,O
what,O
I,O
want,O
.,O
,
Thank,O
you,O
very,O
much,O
.,O
,
No,O
",",O
thanks,O
.,O
,
I,O
want,O
to,O
book,O
a,O
reservation,O
at,O
a,O
restaurant,O
.,O
,
Look,O
in,O
San,O
Fran,O
.,O
,
Book,O
a,O
table,O
for,O
four,O
at,O
Kusakabe,B-restaurant_name
for,O
later,O
today,B-date
.,O
Make,O
the,O
reservation,O
for,O
evening,O
6:45,O
.,O
,
Actually,O
change,O
it,O
to,O
March,O
5th,O
in,O
El,O
Cerrito,O
.,O
,
No,O
",",O
I,O
want,O
you,O
to,O
book,O
at,O
Yoshio,B-restaurant_name
and,O
make,O
it,O
for,O
three,O
people,O
instead,O
.,O
,
Yes,O
",",O
that,O
sounds,O
right,O
.,O
What's,O
their,O
number,O
",",O
and,O
do,O
they,O
serve,O
alcohol,O
?,O
,
Yes,O
",",O
try,O
to,O
make,O
it,O
for,O
18:30,B-time
.,O
,
Yup,O
",",O
that's,O
right,O
.,O
,
Thanks,O
",",O
that's,O
all,O
.,O
,
It's,O
my,O
friend's,O
birthday,O
and,O
I,O
want,O
to,O
take,O
them,O
to,O
Aquitaine,B-restaurant_name
in,O
SF,B-city
",",O
can,O
you,O
book,O
me,O
a,O
reservation,O
?,O
,
Book,O
the,O
reservation,O
for,O
12,O
o,O
"""",O
clock,O
in,O
the,O
afternoon,O
,
That's,O
incorrect,O
",",O
I,O
was,O
it,O
to,O
be,O
on,O
the,O
14th,O
of,O
this,O
month,O
.,O
,
Yes,O
that,O
works,O
great,O
,
Will,B-restaurant_name
there,O
be,O
live,O
music,O
?,O
What,O
is,O
their,O
phone,O
number,O
?,O
,
Thank,O
you,O
!,O
,
No,O
that,O
will,O
be,O
all,O
",",O
thank,O
you,O
.,O
,
I,O
want,O
to,O
get,O
a,O
reservation,O
in,O
Berkeley,B-city
.,O
,
6:15,O
in,O
the,O
evening,O
at,O
Bistro,O
liaison,O
.,O
,
yeah,O
.,O
what,O
do,O
they,O
serve,O
?,O
,
yes,O
that's,O
fine,O
,
thanks,O
,
no,O
.,O
I'm,O
good,O
.,O
,
I,O
want,O
to,O
reserve,O
a,O
table,O
at,O
a,O
restaurant,O
.,O
,
I'd,O
prefer,O
the,O
Lark,B-restaurant_name
restaurant,O
in,O
San,O
Fran,O
at,O
five,O
in,O
the,O
evening,O
.,O
,
That,O
sounds,O
great,O
.,O
Can,O
I,O
know,O
their,O
address,O
?,O
Do,O
they,O
serve,O
Spicy,O
Indian,O
food,O
?,O
,
Yes,O
",",O
let's,O
try,O
that,O
.,O
,
Thank,O
you,O
very,O
much,O
.,O
That,O
is,O
all,O
I,O
need,O
for,O
now,O
.,O
,
I,O
want,O
to,O
book,O
the,O
Taste,O
of,O
Burma,O
restaurant,O
for,O
2,B-party_size
persons,O
.,O
Can,O
you,O
help,O
me,O
?,O
,
I,O
need,O
to,O
book,O
it,O
at,O
quarter,O
past,O
7,O
in,O
the,O
evening,O
in,O
Daly,O
City,O
.,O
,
Yes,O
",",O
that,O
is,O
correct,O
.,O
Please,O
make,O
it,O
.,O
,
Yes,O
",",O
please,O
check,O
.,O
,
Thanks,O
",",O
that's,O
all,O
.,O
,
Can,O
you,O
help,O
me,O
make,O
a,O
reservation,O
at,O
1:15,O
pm,O
in,O
Concord,B-city
?,O
,
Agave,O
Grill,O
please,O
",",O
for,O
March,O
10th,O
,
Yes,O
that's,O
fine,O
,
Thanks,O
for,O
your,O
help,O
,
No,O
that's,O
all,O
for,O
now,O
,
Can,O
you,O
reserve,O
a,O
table,O
for,O
me,O
?,O
,
I,O
want,O
SF,B-city
.,O
I,O
want,O
to,O
eat,O
at,O
Crazy,O
Pepper,O
.,O
Schedule,O
fo,O
night,O
8,O
.,O
,
No,O
.,O
I,O
have,O
3,B-party_size
people,O
.,O
,
Got,O
it,O
.,O
That's,O
what,O
I,O
want,O
.,O
,
Ok,O
",",O
well,O
try,O
Taste,O
of,O
the,O
Himalayas,O
.,O
,
Yes,O
",",O
correct,O
.,O
Can,O
you,O
tell,O
if,O
they,O
have,O
Taiwanese,O
food,O
?,O
,
No,O
",",O
that's,O
quite,O
enough,O
.,O
,
I'd,O
like,O
to,O
book,O
a,O
spot,O
at,O
a,O
diner,O
.,O
,
I'd,O
like,O
to,O
have,O
it,O
in,O
Hayward,B-city
at,O
evening,O
5,B-party_size
.,O
,
The,O
diner,O
is,O
called,O
Paya,B-restaurant_name
.,O
,
Nope,O
",",O
I'd,O
like,O
to,O
have,O
it,O
in,O
Cotati,B-city
",",O
and,O
the,O
diner,O
is,O
China,O
Chef,O
.,O
,
Yeah,O
",",O
that's,O
perfect,O
for,O
me,O
.,O
,
Thank,O
you,O
for,O
your,O
assistance,O
.,O
,
No,O
",",O
thank,O
you,O
for,O
your,O
assistance,O
.,O
,
I,O
would,O
like,O
to,O
make,O
reservations,O
for,O
2,B-party_size
at,O
Pescatore,B-restaurant_name
.,O
,
A,O
quarter,O
to,O
1,B-party_size
in,O
the,O
afternoon,O
",",O
please,O
.,O
,
I,O
would,O
like,O
the,O
reservation,O
in,O
SFO,B-city
.,O
,
Yes,O
",",O
that,O
is,O
correct,O
.,O
,
Yes,O
",",O
that,O
will,O
be,O
fine,O
.,O
,
Do,O
they,O
have,O
live,O
music,O
and,O
could,O
you,O
