Input.hotel_name,Input.hotel_address,Input.r-slot0,Input.r-slot1,Input.r-slot2,Input.r-slot3,Answer.response
Holiday Inn Resort Orlando Suites Waterpark,"14500 Continental Gateway Drive, Orlando, FL 32821, USA",has_bunk_beds_in_rooms,has_coffee_in_rooms,has_rooms_upgraded,has_kitchen_in_room,"A great place to stay would be Holiday Inn Resort Orlando Suites Waterpark. It's located in a great location, right in the heart of everything. It has newly upgraded rooms, with bunk beds for the kids. There's a kitchen in every room, and comes stocked with coffee."
Holiday Inn Resort Orlando Suites Waterpark,"14500 Continental Gateway Drive, Orlando, FL 32821, USA",has_bunk_beds_in_rooms,has_coffee_in_rooms,has_rooms_upgraded,has_kitchen_in_room,"A great choice would be the Holiday Inn Resort Orlando Suites Waterpark at 14500 Continental Gateway Drive. It provides upgraded, kid-friendly rooms featuring bunk-beds. It also offers an in-room kitchen featuring a state of the art coffee and espresso machine."
Holiday Inn Resort Orlando Suites Waterpark,"14500 Continental Gateway Drive, Orlando, FL 32821, USA",has_bunk_beds_in_rooms,has_coffee_in_rooms,has_rooms_upgraded,has_kitchen_in_room,You can try Holiday Inn Resort Orlando Suites Waterpark on Gateway Drive where they have just upgraded their rooms.  There are kitchens and bunk beds in the rooms.  Free coffee is included in your room as well.
Holiday Inn Resort Orlando-Lake Buena Vista,"13351 Florida 535, Orlando, FL 32821, USA",has_bunk_beds_in_rooms,has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,"You know, I think the Holiday Inn Resort Orlando-Lake Buena Vista might be a perfect fit for you. The rooms have bunk beds for the kids and a balcony to relax on. Plus there's coffee to pick you up in the morning, and a mini-fridge right there in the room to store leftovers from dinner in."
Holiday Inn Resort Orlando-Lake Buena Vista,"13351 Florida 535, Orlando, FL 32821, USA",has_bunk_beds_in_rooms,has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,The Holiday Inn Resort Orlando-Lake Buena Vista is a treasure trove of fun with bunk beds in each room as well as a personal balcony. Your stay will be further complimented by a mini fridge and coffee making amenities in your room.
Holiday Inn Resort Orlando-Lake Buena Vista,"13351 Florida 535, Orlando, FL 32821, USA",has_bunk_beds_in_rooms,has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,"How does the Holiday Inn Resort Orlando-Lake Buena Vista sound? Their rooms are spacious with balconies. If you have kids with you, you can opt for bunk beds. There's also amenities like in-room mini fridges and coffee."
Holiday Inn San Antonio Riverwalk,"217 North St Mary's Street, San Antonio, TX 78205, USA",has_balcony_in_rooms,has_desk_in_rooms,has_hardwood_floor_rooms,has_minifridge_in_rooms,Holiday Inn San Antonio Riverwalk is really nice to stay at. The rooms all have desks and pretty hardwood floors. Plus they have balconies to relax on and minifridges.
Holiday Inn San Antonio Riverwalk,"217 North St Mary's Street, San Antonio, TX 78205, USA",has_balcony_in_rooms,has_desk_in_rooms,has_hardwood_floor_rooms,has_minifridge_in_rooms,"I think you'd like the Holiday Inn San Antonio Riverwalk. The rooms have hardwood floors, as well as balconies for stepping out onto. You'll also find a mini fridge in the room for snacks, and a desk if you need to finish up some work."
Holiday Inn San Antonio Riverwalk,"217 North St Mary's Street, San Antonio, TX 78205, USA",has_balcony_in_rooms,has_desk_in_rooms,has_hardwood_floor_rooms,has_minifridge_in_rooms,The Holiday Inn San Antonio exudes elegance with its hardwood flooring and in room balconies. You will find a writing desk and mini bar in every room for those late nights spent reminiscing.
Hooters Casino Hotel,"115 E Tropicana Ave, Las Vegas, NV 89109, USA",feels_modest,has_coffee_in_rooms,has_room_service,has_rooms_upgraded,The Hooters Casino Hotel on East Tropicana Avenue sounds like a good choice for you. It's a modest hotel and the rooms have coffee. They also offer room service and upgrades.
Hooters Casino Hotel,"115 E Tropicana Ave, Las Vegas, NV 89109, USA",feels_modest,has_coffee_in_rooms,has_room_service,has_rooms_upgraded,"One option is the Hooters Casino Hotel, on Tropicana Avenue. The rooms have recently been upgraded but have a modest feel. You also have the option of room service and coffee if you want to stay in one night."
Hooters Casino Hotel,"115 E Tropicana Ave, Las Vegas, NV 89109, USA",feels_modest,has_coffee_in_rooms,has_room_service,has_rooms_upgraded,"Hooters Casino Hotel sounds like a good option.  It feels modest, but does have upgraded rooms.  Coffee is included in your room, and you can order room service."
Hotel del Coronado,"1500 Orange Avenue, Coronado, CA 92118, USA",has_coffee_in_rooms,has_bunk_beds_in_rooms,has_minifridge_in_rooms,has_safe_in_room,"The Hotel del Coronado is offers guests a fun alternative with bunk beds in each room. You will also find each room equipped with your own safe, mini fridge and coffee maker for any personal needs."
Hotel del Coronado,"1500 Orange Avenue, Coronado, CA 92118, USA",has_coffee_in_rooms,has_bunk_beds_in_rooms,has_minifridge_in_rooms,has_safe_in_room,The Hotel Del Coronado is a great place to stay. Each room is quipped with everything you would need for a great vacation.  The main perks of these rooms are that there's a mini fridge and coffee.  Each room also has bunk beds and a safe to store your belongings. It's a great place to be.
Hotel del Coronado,"1500 Orange Avenue, Coronado, CA 92118, USA",has_coffee_in_rooms,has_bunk_beds_in_rooms,has_minifridge_in_rooms,has_safe_in_room,"A perfect choice for you would be the Hotel del Coronado. These safe and modern rooms feature two bunk beds in each suite. In addition, each room also offers a kitchenette with stainless steel coffee maker and mini-fridge."
Hotel Edison,"228 West 47th Street, New York, NY 10036, USA",has_desk_in_rooms,has_coffee_in_rooms,has_rooms_upgraded,has_minifridge_in_rooms,"You could try the Hotel Edison. The rooms there have coffee, a desk, and a mini fridge. They can also upgrade your rooms."
Hotel Edison,"228 West 47th Street, New York, NY 10036, USA",has_desk_in_rooms,has_coffee_in_rooms,has_rooms_upgraded,has_minifridge_in_rooms,"The Hotel Edison is a lovely option and it's right on West 47th Street, which puts it close to a lot of fun nightlife spots. You've got coffee, a mini fridge and a desk right in your room for your convenience. And the rooms are recently upgraded, which is great."
Hotel Edison,"228 West 47th Street, New York, NY 10036, USA",has_desk_in_rooms,has_coffee_in_rooms,has_rooms_upgraded,has_minifridge_in_rooms,"The Hotel Edison comes complete with writing desk, in room coffee maker and mini fridge. This recently upgraded property will not fail to disappoint."
"Hotel ICON, Autograph Collection","220 Main St, Houston, TX 77002, USA",has_coffee_in_rooms,has_minifridge_in_rooms,has_whirlpool_tub,has_shower_rainfall_in_rooms,"The Hotel ICON, Autograph Collection has the basics you need plus some unique features. They provide a coffee maker and minifridge, but it's their bath options that stand out. You can enjoy a whirlpool tub or a rainfall shower for a refreshing experience."
"Hotel ICON, Autograph Collection","220 Main St, Houston, TX 77002, USA",has_coffee_in_rooms,has_minifridge_in_rooms,has_whirlpool_tub,has_shower_rainfall_in_rooms,"The Hotel ICON, Autograph Collection would suit your needs. Coffee and a mini-fridge are a standard in every room. In the bathrooms, you'll find a whirlpool tub and a shower rainfall, making for a very luxurious experience."
"Hotel ICON, Autograph Collection","220 Main St, Houston, TX 77002, USA",has_coffee_in_rooms,has_minifridge_in_rooms,has_whirlpool_tub,has_shower_rainfall_in_rooms,The Hotel ICON will take your breath away. The whirlpool tub and rainfall shower are just a start. Your room will also come with a coffee maker and mini fridge.
Hotel Indigo Brooklyn,"229 Duffield Street, Brooklyn, NY 11201, USA",has_coffee_in_rooms,has_room_service,has_rooms_upgraded,has_minifridge_in_rooms,The Hotel Indigo in Brooklyn is in a cool spot with hot amenities such as your own coffee maker and mini fridge in each room as well as some outstanding room service offerings.
Hotel Indigo Brooklyn,"229 Duffield Street, Brooklyn, NY 11201, USA",has_coffee_in_rooms,has_room_service,has_rooms_upgraded,has_minifridge_in_rooms,The Hotel Indigo Brooklyn is a good choice for you. There's room service as well as coffee and a mini fridge. The rooms can also be upgraded.
Hotel Indigo Brooklyn,"229 Duffield Street, Brooklyn, NY 11201, USA",has_coffee_in_rooms,has_room_service,has_rooms_upgraded,has_minifridge_in_rooms,"A great choice would be the Hotel Inidigo Brooklyn, which offers fully upgraded rooms and room service to all guests. Each room also comes equipped with a deluxe coffee maker and mini-fridge."
Hotel Indigo New York City - Chelsea,"127 West 28th Street, New York, NY 10001, USA",has_coffee_in_rooms,has_desk_in_rooms,has_mini_bar_in_room,has_hardwood_floor_rooms,"The Hotel Indigo in New York City is a swanky property with smart hardwood flooring throughout and rooms with just the right amenities. You can expect to find your own personal coffee maker, mini bar and desk in every room."
Hotel Indigo New York City - Chelsea,"127 West 28th Street, New York, NY 10001, USA",has_coffee_in_rooms,has_desk_in_rooms,has_mini_bar_in_room,has_hardwood_floor_rooms,The Hotel Indigo on West 28th might be right for you.  There is a minibar and coffee in the room.  The hardwood floors are beautiful and it is furnished with a desk.
Hotel Indigo New York City - Chelsea,"127 West 28th Street, New York, NY 10001, USA",has_coffee_in_rooms,has_desk_in_rooms,has_mini_bar_in_room,has_hardwood_floor_rooms,"You might enjoy the Hotel Indigo New York City - Chelsea. The rooms feature hardwood flooring instead of carpet, and are equipped with desks for your convenience. You'll also find coffee and a mini-bar in the room."
Hotel Indigo San Diego-Gaslamp Quarter,"509 9th Ave, San Diego, CA 92101, USA",has_coffee_in_rooms,has_hardwood_floor_rooms,has_rooms_upgraded,is_airy,A nice place to stay is Hotel Indigo San Diego-Gaslamp Quarter. The rooms have been upgraded so they now feel more airy. All of them have coffeemakers and hardwood floors
Hotel Indigo San Diego-Gaslamp Quarter,"509 9th Ave, San Diego, CA 92101, USA",has_coffee_in_rooms,has_hardwood_floor_rooms,has_rooms_upgraded,is_airy,A good choice would be the Hotel Indigo in San Diego. The rooms are upgraded with hardwood floors and coffee as well as an airy atmosphere.
Hotel Indigo San Diego-Gaslamp Quarter,"509 9th Ave, San Diego, CA 92101, USA",has_coffee_in_rooms,has_hardwood_floor_rooms,has_rooms_upgraded,is_airy,"The Hotel Indigo San Diego is an upgraded oasis with hardwood floors and in house coffee making facilities. You won't want to leave their airy, spacious rooms."
Hotel Kabuki,"1625 Post Street, San Francisco, CA 94115, USA",has_balcony_in_rooms,has_mini_bar_in_room,has_soaking_tubs_in_rooms,has_whirlpool_tub,"How about the Hotel Kabuki? You'll find a mini bar in the room, along with a balcony for getting a nice view of the area. The whirlpool tub can also be a soaking tub if you'd like, perfect for relaxing after a long day."
Hotel Kabuki,"1625 Post Street, San Francisco, CA 94115, USA",has_balcony_in_rooms,has_mini_bar_in_room,has_soaking_tubs_in_rooms,has_whirlpool_tub,How about Hotel Kabuki on Post Street.  The rooms feature a balcony and minibar.  Bathrooms have soaking tubs and whirlpools.
Hotel Kabuki,"1625 Post Street, San Francisco, CA 94115, USA",has_balcony_in_rooms,has_mini_bar_in_room,has_soaking_tubs_in_rooms,has_whirlpool_tub,"The Hotel Kabuki offers such luxurious amenities as in room balconies, soaking and whirlpool tubs and mini bars in each room."
Hotel Modera,"515 SW Clay St, Portland, OR 97201, United States",has_fire_pit,has_bathroom_marble_in_rooms,has_minifridge_in_rooms,has_rooms_upgraded,Hotel Modera on SW Clay Street would be a good choice.  The rooms there are upgraded and have firepits and minifridges.  The bathrooms are nicely done with marble flooring.
Hotel Modera,"515 SW Clay St, Portland, OR 97201, United States",has_fire_pit,has_bathroom_marble_in_rooms,has_minifridge_in_rooms,has_rooms_upgraded,You might want to try the Hotel Modera. It has a fire pit and the rooms are upgrade-able. The rooms also have a mini fridge and marble in the bathrooms.
Hotel Modera,"515 SW Clay St, Portland, OR 97201, United States",has_fire_pit,has_bathroom_marble_in_rooms,has_minifridge_in_rooms,has_rooms_upgraded,"I would highly recommend the Hotel Modera for your stay. It boasts upgraded, luxurious rooms, featuring state of the art mini-fridges and imported marble tiles. The hotel also includes a number of spacious common areas for the use of guests, including an outdoor fire pit near the pool."
Hotel Novotel New York Times Square,"226 West 52nd Street, New York, NY 10019, USA",has_room_service,has_sofa_bed,has_terrace,has_terrace_in_rooms,You could try Hotel Novotel New York Times Square.  Order room service and relax on the terrace.  Or come in and take a nap on the sofa bed.
Hotel Novotel New York Times Square,"226 West 52nd Street, New York, NY 10019, USA",has_room_service,has_sofa_bed,has_terrace,has_terrace_in_rooms,"The Hotel Novotel in New York's Times Square location already can't be beat, but check out these amenities: a sofa bed, in room terrace and room service at your diposal. All in the heart of the city that never sleeps!"
Hotel Novotel New York Times Square,"226 West 52nd Street, New York, NY 10019, USA",has_room_service,has_sofa_bed,has_terrace,has_terrace_in_rooms,A nice choice would be the Hotel Novotel New York Times Square. It offers extensive room service. Its rooms also come with an attached terrace with gorgeous views and a sleek pull-out sofa bed for extra sleeping room.
