Input.hotel_name,Input.hotel_address,Input.p-slot0,Input.p-slot1,Input.p-slot2,Input.p-slot3,Input.p-slot4,Input.p-slot5,Answer.response
DoubleTree Suites by Hilton Hotel Anaheim Resort - Convention Center,"2085 S Harbor Blvd, Anaheim, California 92802, United States",has_bar_onsite,has_business_center,feels_contemporary,feels_upscale,has_convention_center,has_event_space,"You should check out DoubleTree Suites by Hilton Hotel Anaheim Resort - Convention Center located at 2085 S Harbor Blvd, Anaheim, California 92802, United States. It's got an event space as well as a convention and business center located on site. The hotel has a rather contemporary style while still feeling upscale. It also has a bar on-site!"
DoubleTree Suites by Hilton Hotel Anaheim Resort - Convention Center,"2085 S Harbor Blvd, Anaheim, California 92802, United States",has_bar_onsite,has_business_center,feels_contemporary,feels_upscale,has_convention_center,has_event_space,I think you might like DoubleTree Suites by Hilton Hotel Anaheim Resort - Convention Center.  This hotel has an onsite bar and a business center.  It's very upscale and contemporary.
DoubleTree Suites by Hilton Hotel Anaheim Resort - Convention Center,"2085 S Harbor Blvd, Anaheim, California 92802, United States",has_bar_onsite,has_business_center,feels_contemporary,feels_upscale,has_convention_center,has_event_space,A good choice would be DoubleTree Suites by Hilton in Anaheim. It's a contemporary and upscale convention center as well as a business center with an event space and a bar onsite.
DoubleTree Suites by Hilton Hotel Austin,"303 W 15th St, Austin, TX 78701, USA",feels_upscale,feels_elegant,has_business_center,feels_traditional,feels_chic,has_parking,The DoubleTree Suites by Hilton Hotel Austin is an upscale hotel that feels elegant and chic. A business center is available. Parking is onsite.
DoubleTree Suites by Hilton Hotel Austin,"303 W 15th St, Austin, TX 78701, USA",feels_upscale,feels_elegant,has_business_center,feels_traditional,feels_chic,has_parking,A good option is the DoubleTree Suites by Hilton Hotel Austin. This traditional location has an elegant feel to it. A business center is available for use as is parking.
DoubleTree Suites by Hilton Hotel Austin,"303 W 15th St, Austin, TX 78701, USA",feels_upscale,feels_elegant,has_business_center,feels_traditional,feels_chic,has_parking,"DoubleTree Suites by Hilton Hotel Austin would work. It is an elegant upscale place, but with a traditional feel. It also offers conveniences like parking and a business center."
Doubletree Suites by Hilton Hotel Santa Monica,"1707 4th St, Santa Monica, CA 90401, USA",feels_casual,has_bar_onsite,feels_hip,has_business_center,has_fitness_center,has_event_space,"A really nice option is Doubletree Suites by Hilton Hotel Santa Monica! It has a very casual and hip feel to it. Plus, they have a ton of amenities like a hotel bar, a business center, a gym, and lovely event spaces for rent."
Doubletree Suites by Hilton Hotel Santa Monica,"1707 4th St, Santa Monica, CA 90401, USA",feels_casual,has_bar_onsite,feels_hip,has_business_center,has_fitness_center,has_event_space,"A great hotel for you would be the Doubletree Suites by Hilton Hotel, in Santa Monica. It's a hip and casual hotel that also has a bar inside when you want to relax. And if you're hosting an event, it has a wonderful event space. And it's a good choice for business travelers too, because it has a fitness center and a business center, so you can conduct your business at the hotel as well."
Doubletree Suites by Hilton Hotel Santa Monica,"1707 4th St, Santa Monica, CA 90401, USA",feels_casual,has_bar_onsite,feels_hip,has_business_center,has_fitness_center,has_event_space,"I like the hotel, the atmosphere feels very casual.  It has an onsite bar which is great, which is right next to the business center just in case you have to check into work.  The Hotel also has a large event space and a hip new fitness center."
Dream South Beach,"1111 Collins Avenue, Miami Beach, Florida 33139, United States",feels_upscale,feels_chic,has_restaurant,has_resort_fees,has_spa,has_convention_center,"Dream South Beach is the perfect choice. This chic, upscale hotel has a variety of luxuries and amenities for guests, including an onsite restaurant and spa. The hotel also has a convention center and technology center for business travelers on the go."
Dream South Beach,"1111 Collins Avenue, Miami Beach, Florida 33139, United States",feels_upscale,feels_chic,has_restaurant,has_resort_fees,has_spa,has_convention_center,"A good choice would be Dream South Beach in Miami Beach. It has a spa, restaurant, and convention center for an upscale and chic experience."
Dream South Beach,"1111 Collins Avenue, Miami Beach, Florida 33139, United States",feels_upscale,feels_chic,has_restaurant,has_resort_fees,has_spa,has_convention_center,The Dream South Beach hotel is actually one of the most beautiful hotels in Miami.  It has all the fancy living you would expect in a nicer hotel and even has a spa.
Drury Inn & Suites New Orleans,"820 Poydras St, New Orleans, LA 70112, USA",feels_contemporary,feels_elegant,feels_modern,has_free_breakfast,has_hot_tub,has_swimming_pool_outdoor,A great hotel choice that I recommend would be the Drury Inn & Suites New Orleans. The hotel gives off a contemporary vibe and its known for their elegance. The hotel offers free breakfast and includes a hot tub and swimming pool located outdoors as extra perks for their customers.
Drury Inn & Suites New Orleans,"820 Poydras St, New Orleans, LA 70112, USA",feels_contemporary,feels_elegant,feels_modern,has_free_breakfast,has_hot_tub,has_swimming_pool_outdoor,The Drury Inn & Suites New Orleans is an elegant and contemporary hotel. A free breakfast is included with your stay. You can enjoy the hot tub and outdoor swimming pool.
Drury Inn & Suites New Orleans,"820 Poydras St, New Orleans, LA 70112, USA",feels_contemporary,feels_elegant,feels_modern,has_free_breakfast,has_hot_tub,has_swimming_pool_outdoor,"A great choice is the Drury Inn & Suites New Orleans. Located in an historic city, this elegant and modern hotel offers a hot tub and outdoor swimming pool. Also enjoy a free breakfast available to guests."
Elara by Hilton Grand Vacations,"80 E Harmon Ave, Las Vegas, NV 89109, USA",has_bar_onsite,feels_upscale,feels_tropical,has_casino,has_fitness_center,has_restaurant,Elara by Hilton Grand Vacations is always a nice choice. You'll love this tropical and upscale hotel! It even has an onsite casino and bar. They also have the best Caribbean themed restaurant and an amazing fitness center!
Elara by Hilton Grand Vacations,"80 E Harmon Ave, Las Vegas, NV 89109, USA",has_bar_onsite,feels_upscale,feels_tropical,has_casino,has_fitness_center,has_restaurant,The Elara by Hilton Grand Vacations makes visiting Las Vegas doable for non gamblers. They offer so many other things to do besides the casino. There's a wonderful tropical vibe to the hotel and they have both a high quality bar and on site restaurant there. Also there's a fitness center you can use any time of the day or the night i believe. I think you would enjoy visiting them.
Elara by Hilton Grand Vacations,"80 E Harmon Ave, Las Vegas, NV 89109, USA",has_bar_onsite,feels_upscale,feels_tropical,has_casino,has_fitness_center,has_restaurant,"A good choice would by the Elara by Hilton Grand Vacations. It has a very upscale tropical feeling to it. You can enjoy their casino, bar, restaurant, and fitness center as well."
Embassy Suites by Hilton Convention Center Las Vegas,"3600 Paradise Road, Las Vegas, NV 89169, United States",feels_contemporary,feels_modern,has_bar_onsite,has_free_breakfast,has_hot_tub,has_swimming_pool_indoor,"The Embassy Suites by Hilton Convention Center Las Vegas feels very modern while remaining contemporary. It has free breakfast to start your day and a bar to end it, not to mention an indoor swimming pool and hot tub to fill the gaps between!"
Embassy Suites by Hilton Convention Center Las Vegas,"3600 Paradise Road, Las Vegas, NV 89169, United States",feels_contemporary,feels_modern,has_bar_onsite,has_free_breakfast,has_hot_tub,has_swimming_pool_indoor,"A good choice is the Embassy Suites by Hilton Convention Center Las Vegas. This modern facility in Las Vegas offers an onsite bar, hot tub, and an indoor swimming pool. A free breakfast is also offered to guests."
Embassy Suites by Hilton Convention Center Las Vegas,"3600 Paradise Road, Las Vegas, NV 89169, United States",feels_contemporary,feels_modern,has_bar_onsite,has_free_breakfast,has_hot_tub,has_swimming_pool_indoor,"Embassy Suites by Hilton Convention Center Las Vegas would be a very nice choice! This contemporary and modern hotel has a quirky onsite bar and an amazing indoor pool, plus hot tubs. They also offer free wi-fi and breakfast daily."
Embassy Suites by Hilton Fort Lauderdale 17th Street,"1100 SE 17th St, Fort Lauderdale, FL 33316, USA",feels_casual,feels_relaxing,feels_upscale,has_bar_onsite,has_airport_shuttle,has_free_breakfast,"Embassy Suites by Hilton Fort Lauderdale 17th Street is an upscale hotel with a relaxing and casual setting. There is a bar onsite, free breakfast, and also an airport shuttle provided."
Embassy Suites by Hilton Fort Lauderdale 17th Street,"1100 SE 17th St, Fort Lauderdale, FL 33316, USA",feels_casual,feels_relaxing,feels_upscale,has_bar_onsite,has_airport_shuttle,has_free_breakfast,"Embassy Suites by Hilton is a great upscale relaxing accommodation located close to popular shopping plazas, Port Everglades and Fort Lauderdale Beach. Before you begin your day or head off on a cruise you can enjoy a free hot breakfast."
Embassy Suites by Hilton Fort Lauderdale 17th Street,"1100 SE 17th St, Fort Lauderdale, FL 33316, USA",feels_casual,feels_relaxing,feels_upscale,has_bar_onsite,has_airport_shuttle,has_free_breakfast,A good option is the Embassy Suites by Hilton Fort Lauderdale 17th Street. They offer a convenient airport shuttle and a free breakfast. Relax in the bar in the casual atmosphere.
Embassy Suites by Hilton Los Angeles International Airport North,"9801 Airport Boulevard, Los Angeles, CA 90045, USA",feels_modern,has_business_center,feels_contemporary,has_airport_shuttle,feels_casual,has_bar_onsite,"Embassy Suites by Hilton Los Angeles International Airport North is an excellent place! It offers a free airport shuttle, an onsite bar, and a business center. The rooms are spacious and feel very modern and contemporary."
Embassy Suites by Hilton Los Angeles International Airport North,"9801 Airport Boulevard, Los Angeles, CA 90045, USA",feels_modern,has_business_center,feels_contemporary,has_airport_shuttle,feels_casual,has_bar_onsite,"A good option would be the Embassy Suites by Hilton Los Angeles International Airport North. It has a contemporary feel to it and offers amenities such as an onsite bar, business center, and an airport shuttle."
Embassy Suites by Hilton Los Angeles International Airport North,"9801 Airport Boulevard, Los Angeles, CA 90045, USA",feels_modern,has_business_center,feels_contemporary,has_airport_shuttle,feels_casual,has_bar_onsite,"A great choice for you is the Embassy Suites by Hilton, Los Angeles International Airport North. Not only does it have an airport shuttle, but it also has a business center. It's decorated in a very modern and contemporary fashion, and it has an onsite bar to help you relax."
Embassy Suites by Hilton Miami International Airport,"3974 Northwest South River Drive, Miami, FL 33142, USA",has_business_center,has_bar_onsite,feels_elegant,feels_chic,has_pond,has_free_breakfast,"I think you should try the Embassy Suites by Hilton Miami International Airport. It's got a bar, and breakfast is free. It's very chic, and even has a pond."
Embassy Suites by Hilton Miami International Airport,"3974 Northwest South River Drive, Miami, FL 33142, USA",has_business_center,has_bar_onsite,feels_elegant,feels_chic,has_pond,has_free_breakfast,The Embassy Suites is right near the airport of course and they have your standard business center but they have a really unexpected chic and elegant feel that you don't always find at airport hotels. Oh and they offer a free breakfast with your stay which is great and they have a cute little pound surrounding the property.
